IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProveedor,IdProducto,Precio,Cantidad,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
205,2015-02-27,2015,2,201502,11,43036,509.68,11,424.4225,622.2275000000001,0.001,16.5,Sin errores,Sin errores,5606.4800000000005
206,2015-02-27,2015,2,201502,13,43037,69612.0,8,653.03875,959.7512499999999,0.001,20.5,Outlier,Sin errores,556896.0
207,2015-02-27,2015,2,201502,11,43040,516.75,8,364.42999999999995,682.37,0.001,17.5,Sin errores,Sin errores,4134.0
208,2015-02-27,2015,2,201502,6,43041,529.82,3,378.72375000000005,690.11625,0.001,22.0,Sin errores,Sin errores,1589.46
209,2015-02-27,2015,2,201502,1,43043,902.8,9,607.375,954.565,0.001,24.375,Sin errores,Sin errores,8125.2
210,2015-02-27,2015,2,201502,11,42816,944.54,10,666.54,1090.56,0.001,17.75,Sin errores,Sin errores,9445.4
211,2015-02-27,2015,2,201502,5,42819,674.5,5,437.86250000000007,769.1374999999999,0.001,20.25,Sin errores,Sin errores,3372.5
212,2015-02-27,2015,2,201502,7,42820,516.18,5,364.115,550.895,0.001,15.25,Sin errores,Sin errores,2580.8999999999996
213,2015-02-27,2015,2,201502,6,42823,631.24,4,506.2787500000002,702.2612499999998,0.001,17.5,Sin errores,Sin errores,2524.96
214,2015-02-27,2015,2,201502,4,42824,400.01,4,292.46500000000003,497.18499999999995,0.001,22.0,Sin errores,Sin errores,1600.04
215,2015-02-27,2015,2,201502,8,42825,376.69,5,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,1883.45
216,2015-02-27,2015,2,201502,11,42826,380.83,6,277.46500000000003,461.995,0.001,17.0,Sin errores,Sin errores,2284.98
217,2015-02-27,2015,2,201502,4,42810,970.56,6,728.5024999999998,1086.1775,0.001,17.625,Sin errores,Sin errores,5823.36
218,2015-02-27,2015,2,201502,12,42812,296.43,27,208.46624999999997,318.30375000000004,0.001,19.25,Sin errores,Outlier,8003.610000000001
219,2015-02-27,2015,2,201502,2,42815,440.74,9,325.2025,520.2175,0.001,18.25,Sin errores,Sin errores,3966.66
220,2015-02-27,2015,2,201502,8,42904,103.26,7,75.51500000000001,113.10499999999999,0.001,14.5,Sin errores,Sin errores,722.82
221,2015-02-27,2015,2,201502,11,42906,238.64,22,180.14999999999998,265.89000000000004,0.001,19.0,Sin errores,Outlier,5250.08
222,2015-02-27,2015,2,201502,8,42864,123.87,7,115.34500000000001,172.255,0.001,17.5,Sin errores,Sin errores,867.09
223,2015-02-27,2015,2,201502,7,42865,144.33,19,113.63875,172.43124999999998,0.001,17.125,Sin errores,Outlier,2742.2700000000004
224,2015-02-27,2015,2,201502,8,42867,122.08,7,109.28124999999996,182.99875000000003,0.001,16.5,Sin errores,Sin errores,854.56
225,2015-02-27,2015,2,201502,3,42868,138.57,2,109.03249999999996,168.8675,0.001,16.0,Sin errores,Sin errores,277.14
226,2015-02-27,2015,2,201502,4,42869,147.71,13,114.82,172.36,0.001,21.5,Sin errores,Sin errores,1920.23
227,2015-02-27,2015,2,201502,11,42871,436.56,4,306.495,496.78499999999997,0.001,19.0,Sin errores,Sin errores,1746.24
228,2015-02-27,2015,2,201502,8,42872,406.15,10,302.96875,459.92125,0.001,15.625,Sin errores,Sin errores,4061.5
229,2015-02-27,2015,2,201502,9,42873,432.9,1,307.2925,471.4675,0.001,21.0,Sin errores,Sin errores,432.9
230,2015-02-27,2015,2,201502,4,42877,,8,320.1075000000001,456.4124999999999,0.001,20.0,Valor Nulo,Sin errores,
231,2015-02-27,2015,2,201502,9,42878,413.33,7,311.7674999999999,482.15250000000003,0.001,17.5,Sin errores,Sin errores,2893.31
232,2015-02-27,2015,2,201502,9,42881,310.3,15,274.23,410.94000000000005,0.001,19.5,Sin errores,Sin errores,4654.5
233,2015-02-27,2015,2,201502,13,42884,358.09,37,284.65000000000003,399.07,0.001,17.75,Sin errores,Outlier,13249.33
234,2015-02-27,2015,2,201502,13,42885,348.91,4,288.9625,386.5675,0.001,16.0,Sin errores,Sin errores,1395.64
235,2015-02-27,2015,2,201502,5,42886,316.74,6,279.91749999999996,421.2625,0.001,23.0,Sin errores,Sin errores,1900.44
236,2015-02-27,2015,2,201502,5,42887,,10,249.1074999999999,441.6325000000001,0.001,16.375,Valor Nulo,Sin errores,
237,2015-02-27,2015,2,201502,4,42888,303.02,6,267.05499999999995,408.745,0.001,17.5,Sin errores,Sin errores,1818.12
238,2015-02-27,2015,2,201502,3,42891,324.17,6,290.21874999999994,429.08125,0.001,17.875,Sin errores,Sin errores,1945.02
239,2015-02-27,2015,2,201502,13,42892,374.9,2,260.65999999999997,434.9,0.001,21.625,Sin errores,Sin errores,749.8
240,2015-02-27,2015,2,201502,5,42893,330.56,2,292.24499999999995,446.5950000000001,0.001,18.0,Sin errores,Sin errores,661.12
241,2015-02-27,2015,2,201502,10,42898,357.47,30,296.0325,446.10749999999996,0.001,19.5,Sin errores,Outlier,10724.1
242,2015-02-27,2015,2,201502,5,42988,478.18,8,343.68249999999995,505.6375,0.001,20.0,Sin errores,Sin errores,3825.44
243,2015-02-27,2015,2,201502,8,42989,259.64,2,232.90249999999997,364.4975,0.001,20.0,Sin errores,Sin errores,519.28
244,2015-02-27,2015,2,201502,13,42990,248.08,2,198.23874999999998,305.45125,0.001,19.125,Sin errores,Sin errores,496.16
245,2015-02-27,2015,2,201502,4,42991,283.61,14,227.47125000000005,360.40875000000005,0.001,24.0,Sin errores,Sin errores,3970.54
246,2015-02-27,2015,2,201502,9,42993,317.43,5,302.96000000000004,406.28,0.001,16.5,Sin errores,Sin errores,1587.15
247,2015-02-27,2015,2,201502,7,42995,220.27,5,211.79000000000002,300.16999999999996,0.001,15.0,Sin errores,Sin errores,1101.3500000000001
248,2015-02-27,2015,2,201502,3,42999,386.06,17,333.24875,446.9412500000001,0.001,21.5,Sin errores,Sin errores,6563.02
249,2015-02-27,2015,2,201502,3,43000,270.88,25,222.96250000000003,314.2675,0.001,16.0,Sin errores,Outlier,6772.0
250,2015-02-27,2015,2,201502,13,43001,429.41,24,333.58,528.9100000000001,0.001,20.0,Sin errores,Outlier,10305.84
251,2015-02-27,2015,2,201502,11,43005,256.22,7,230.185,362.215,0.001,21.375,Sin errores,Sin errores,1793.5400000000002
252,2015-02-27,2015,2,201502,1,43007,300.11,23,234.71,342.16999999999996,0.001,23.25,Sin errores,Sin errores,6902.530000000001
253,2015-02-27,2015,2,201502,2,43008,294.36,6,242.44999999999996,328.43000000000006,0.001,18.0,Sin errores,Sin errores,1766.16
254,2015-02-27,2015,2,201502,3,43010,242.67,9,212.12249999999997,313.8375000000001,0.001,23.0,Sin errores,Sin errores,2184.0299999999997
255,2015-02-27,2015,2,201502,10,43012,374.36,6,277.98875,445.56125,0.001,14.625,Sin errores,Sin errores,2246.16
256,2015-02-27,2015,2,201502,13,43013,280.55,5,196.03499999999997,288.045,0.001,16.5,Sin errores,Sin errores,1402.75
257,2015-02-27,2015,2,201502,5,43014,392.44,20,260.84375,409.8162500000001,0.001,26.5,Sin errores,Sin errores,7848.8
258,2015-02-27,2015,2,201502,11,43016,337.25,16,260.38875,373.78125000000006,0.001,16.0,Sin errores,Sin errores,5396.0
259,2015-02-27,2015,2,201502,5,43018,314.83,19,238.53875000000005,368.16125,0.001,19.375,Sin errores,Sin errores,5981.7699999999995
260,2015-02-27,2015,2,201502,3,43019,321.31,4,240.80250000000007,344.40749999999997,0.001,18.5,Sin errores,Sin errores,1285.24
261,2015-02-27,2015,2,201502,7,43020,442.47,4,307.53,467.19000000000005,0.001,22.5,Sin errores,Sin errores,1769.88
262,2015-02-27,2015,2,201502,3,43021,338.88,3,241.92500000000007,366.485,0.001,16.0,Sin errores,Sin errores,1016.64
263,2015-02-27,2015,2,201502,12,43023,428.18,26,392.34999999999997,538.99,0.001,18.25,Sin errores,Outlier,11132.68
264,2015-02-27,2015,2,201502,8,43025,,4,310.02250000000004,472.5775,0.001,16.5,Valor Nulo,Sin errores,
265,2015-02-27,2015,2,201502,10,42754,859.7,1,728.8550000000002,990.5449999999998,0.001,16.125,Sin errores,Sin errores,859.7
266,2015-02-27,2015,2,201502,9,42756,471.94,15,365.635,543.9549999999999,0.001,19.0,Sin errores,Sin errores,7079.1
267,2015-02-27,2015,2,201502,8,42758,1380.42,4,969.6899999999994,1552.9200000000003,0.001,16.5,Sin errores,Sin errores,5521.68
268,2015-02-27,2015,2,201502,1,42759,1357.08,19,983.8700000000001,1524.2899999999997,0.001,20.0,Sin errores,Sin errores,25784.519999999997
269,2015-02-27,2015,2,201502,11,42760,999.44,8,834.8212500000002,1415.05875,0.001,16.0,Sin errores,Sin errores,7995.52
270,2015-02-27,2015,2,201502,12,42763,1449.99,18,1178.8374999999996,1732.5625000000005,0.001,25.75,Sin errores,Sin errores,26099.82
271,2015-02-27,2015,2,201502,13,42765,1311.66,6,1096.495,1592.245,0.001,15.0,Sin errores,Sin errores,7869.960000000001
272,2015-02-27,2015,2,201502,7,42767,2273.38,2,1943.1999999999996,2962.3,0.001,21.0,Sin errores,Sin errores,4546.76
273,2015-02-27,2015,2,201502,8,42768,1358.92,7,1063.7925,1607.7075,0.001,18.0,Sin errores,Sin errores,9512.44
274,2015-02-27,2015,2,201502,12,42769,2138.98,3,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,6416.9400000000005
275,2015-02-27,2015,2,201502,8,42770,2275.87,15,1969.1649999999995,2965.315,0.001,14.0,Sin errores,Outlier,34138.049999999996
276,2015-02-27,2015,2,201502,4,42771,1560.05,10,1321.335,2144.805,0.001,19.25,Sin errores,Sin errores,15600.5
277,2015-02-27,2015,2,201502,11,42772,5124.06,5,3124.9074999999984,5711.912500000001,0.001,14.5,Sin errores,Sin errores,25620.300000000003
278,2015-02-27,2015,2,201502,2,42774,4256.89,5,3906.1100000000015,5019.7699999999995,0.125,15.875,Sin errores,Sin errores,21284.45
279,2015-02-27,2015,2,201502,6,42776,913.0,17,773.91375,1217.03625,0.001,19.75,Sin errores,Sin errores,15521.0
280,2015-02-27,2015,2,201502,7,42777,1822.52,10,1647.395,2018.8850000000002,0.001,19.25,Sin errores,Sin errores,18225.2
281,2015-02-27,2015,2,201502,9,42778,1940.4,16,1544.6987500000005,2401.4612499999994,0.001,18.375,Sin errores,Sin errores,31046.4
282,2015-02-27,2015,2,201502,6,42780,2612.81,6,2135.21,3667.0699999999997,0.001,15.0,Sin errores,Sin errores,15676.86
283,2015-02-27,2015,2,201502,11,42783,1524.52,7,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,10671.64
284,2015-02-27,2015,2,201502,3,42785,994.38,9,846.25625,1279.97375,0.001,19.0,Sin errores,Sin errores,8949.42
285,2015-02-27,2015,2,201502,7,42786,489.02,6,462.35499999999996,634.4649999999999,0.001,16.0,Sin errores,Sin errores,2934.12
286,2015-02-27,2015,2,201502,3,42787,1033.3,9,679.5150000000001,1198.575,0.001,18.5,Sin errores,Sin errores,9299.699999999999
287,2015-02-27,2015,2,201502,7,42788,297.2,6,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Sin errores,1783.1999999999998
288,2015-02-27,2015,2,201502,7,42794,222.56,12,182.51999999999998,245.58000000000004,0.001,17.0,Sin errores,Sin errores,2670.7200000000003
289,2015-02-27,2015,2,201502,3,42797,3351.96,5,2648.6087500000003,4123.82125,0.001,22.5,Sin errores,Sin errores,16759.8
290,2015-02-27,2015,2,201502,12,42799,1017.23,8,843.6300000000001,1344.9299999999998,0.001,15.0,Sin errores,Sin errores,8137.84
291,2015-02-27,2015,2,201502,13,42801,1966.51,3,1537.8575,2434.6025,0.001,20.875,Sin errores,Sin errores,5899.53
292,2015-02-27,2015,2,201502,8,42850,181.15,4,167.01,228.26999999999998,0.001,19.5,Sin errores,Sin errores,724.6
293,2015-02-27,2015,2,201502,8,42851,109.31,4,72.43249999999999,115.8275,0.001,14.625,Sin errores,Sin errores,437.24
294,2015-02-27,2015,2,201502,9,42926,55.17,8,42.72624999999999,65.53375,0.001,18.0,Sin errores,Sin errores,441.36
295,2015-02-27,2015,2,201502,2,42929,233.77,18,191.51875,253.79125,0.001,19.0,Sin errores,Sin errores,4207.860000000001
296,2015-02-27,2015,2,201502,11,42930,94.08,2,79.38125000000002,144.30874999999997,0.001,20.75,Sin errores,Sin errores,188.16
297,2015-02-27,2015,2,201502,11,42901,153.77,7,103.19250000000001,169.3275,0.001,21.5,Sin errores,Sin errores,1076.39
298,2015-02-27,2015,2,201502,4,42973,83.55,4,70.58500000000001,106.13499999999999,0.001,17.5,Sin errores,Sin errores,334.2
299,2015-02-27,2015,2,201502,5,42975,163.23,3,124.29249999999999,180.37749999999997,0.001,23.25,Sin errores,Sin errores,489.68999999999994
300,2015-02-27,2015,2,201502,6,42977,88.46,8,56.285000000000004,89.61500000000001,0.001,17.375,Sin errores,Sin errores,707.68
301,2015-02-27,2015,2,201502,12,42978,73.67,13,61.27375,96.09625,0.001,13.25,Sin errores,Sin errores,957.71
302,2015-02-27,2015,2,201502,2,42979,79.73,3,57.710000000000015,100.72999999999999,0.001,18.0,Sin errores,Sin errores,239.19
303,2015-02-27,2015,2,201502,13,42980,77.84,6,64.8775,93.60249999999999,0.001,16.375,Sin errores,Sin errores,467.04
304,2015-03-27,2015,3,201503,6,42833,63331.0,11,474.70625000000007,730.1637499999998,0.001,18.5,Outlier,Sin errores,696641.0
305,2015-03-27,2015,3,201503,12,42837,267.75,6,224.71999999999997,375.08,0.001,16.5,Sin errores,Sin errores,1606.5
306,2015-03-27,2015,3,201503,2,42838,628.06,10,544.0637499999999,774.6062500000002,0.001,23.0,Sin errores,Sin errores,6280.599999999999
307,2015-03-27,2015,3,201503,9,42839,279.3,5,195.905,310.08500000000004,0.001,22.0,Sin errores,Sin errores,1396.5
308,2015-03-27,2015,3,201503,5,42840,263.07,6,175.88750000000005,303.01249999999993,0.001,20.0,Sin errores,Sin errores,1578.42
309,2015-03-27,2015,3,201503,5,42842,219.14,20,198.64750000000004,316.9525,0.001,17.5,Sin errores,Outlier,4382.799999999999
310,2015-03-27,2015,3,201503,10,42843,490.3,14,412.9825000000001,564.7674999999999,0.001,20.375,Sin errores,Sin errores,6864.2
311,2015-03-27,2015,3,201503,11,42845,643.74,15,452.8150000000001,701.665,0.001,23.5,Sin errores,Sin errores,9656.1
312,2015-03-27,2015,3,201503,5,42847,1732.41,12,1497.8,2453.3599999999997,0.001,20.0,Sin errores,Sin errores,20788.920000000002
313,2015-03-27,2015,3,201503,9,42856,372.49,8,253.1425,421.6975,0.001,16.0,Sin errores,Sin errores,2979.92
314,2015-03-27,2015,3,201503,8,42859,439.67,4,364.81500000000005,484.66499999999996,0.001,16.125,Sin errores,Sin errores,1758.68
315,2015-03-27,2015,3,201503,3,42860,441.75,7,338.86125000000004,467.9587499999999,0.001,16.75,Sin errores,Sin errores,3092.25
316,2015-03-27,2015,3,201503,9,42863,296.14,6,201.89624999999992,345.0037500000001,0.001,16.0,Sin errores,Sin errores,1776.84
317,2015-03-27,2015,3,201503,4,42907,276.32,1,243.06999999999994,375.31000000000006,0.001,16.5,Sin errores,Sin errores,276.32
318,2015-03-27,2015,3,201503,14,42912,1303.83,8,959.2712499999998,1427.7887500000002,0.001,19.25,Sin errores,Sin errores,10430.64
319,2015-03-27,2015,3,201503,5,42915,1238.9,14,1014.8524999999997,1506.2975,0.001,21.375,Sin errores,Sin errores,17344.600000000002
320,2015-03-27,2015,3,201503,4,42916,909.13,10,768.28875,1120.57125,0.001,15.625,Sin errores,Sin errores,9091.3
321,2015-03-27,2015,3,201503,6,42918,539.62,5,485.10625000000005,643.60375,0.001,14.25,Sin errores,Sin errores,2698.1
322,2015-03-27,2015,3,201503,6,42919,400.31,12,351.3975,539.5725,0.001,17.0,Sin errores,Sin errores,4803.72
323,2015-03-27,2015,3,201503,6,42921,530.69,6,439.0825,595.4575,0.001,17.5,Sin errores,Sin errores,3184.1400000000003
324,2015-03-27,2015,3,201503,2,42922,467.65,9,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,4208.849999999999
325,2015-03-27,2015,3,201503,2,42923,553.55,21,429.14374999999995,626.4762499999999,0.001,17.625,Sin errores,Outlier,11624.55
326,2015-03-27,2015,3,201503,14,42933,888.6,5,670.4137500000002,1019.7262499999997,0.001,19.0,Sin errores,Sin errores,4443.0
327,2015-03-27,2015,3,201503,11,42934,1346.7,7,903.6087500000002,1564.4412499999999,0.001,21.625,Sin errores,Sin errores,9426.9
328,2015-03-27,2015,3,201503,9,42936,2239.5,4,1807.9762500000002,3093.0037499999994,0.001,19.875,Sin errores,Sin errores,8958.0
329,2015-03-27,2015,3,201503,10,42938,2028.0,5,1543.8624999999997,2297.2375,0.001,18.0,Sin errores,Sin errores,10140.0
330,2015-03-27,2015,3,201503,9,42939,2105.23,4,1681.4812499999998,2411.6887500000003,0.001,14.5,Sin errores,Sin errores,8420.92
331,2015-03-27,2015,3,201503,7,42940,1594.76,11,1228.29,1765.83,0.001,20.0,Sin errores,Sin errores,17542.36
332,2015-03-27,2015,3,201503,8,42941,2112.59,2,1723.2099999999996,2432.77,0.001,16.0,Sin errores,Sin errores,4225.18
333,2015-03-27,2015,3,201503,13,42944,2836.31,15,2070.0874999999996,3075.7925000000005,0.001,19.25,Sin errores,Sin errores,42544.65
334,2015-03-27,2015,3,201503,9,42945,2438.52,3,1628.1725,2698.4975000000004,0.001,16.5,Sin errores,Sin errores,7315.5599999999995
335,2015-03-27,2015,3,201503,9,42948,2220.39,10,1531.2237499999999,2468.74625,0.001,17.375,Sin errores,Sin errores,22203.899999999998
336,2015-03-27,2015,3,201503,3,42949,1304.91,4,1173.89,1787.3300000000002,0.001,15.0,Sin errores,Sin errores,5219.64
337,2015-03-27,2015,3,201503,9,42954,1760.56,17,1350.9425,2140.3775,0.001,15.625,Sin errores,Outlier,29929.52
338,2015-03-27,2015,3,201503,1,42955,1565.65,14,1409.65,1940.65,0.001,17.5,Sin errores,Sin errores,21919.100000000002
339,2015-03-27,2015,3,201503,11,42957,202554.0,3,1509.4574999999995,2361.1425000000004,0.001,18.5,Outlier,Sin errores,607662.0
340,2015-03-27,2015,3,201503,3,42958,2386.54,9,2024.5400000000006,3243.5599999999995,0.001,21.0,Sin errores,Sin errores,21478.86
341,2015-03-27,2015,3,201503,12,42960,3002.5,14,2338.1125,3624.5874999999996,0.001,17.125,Sin errores,Sin errores,42035.0
342,2015-03-27,2015,3,201503,6,42962,1583.61,16,1308.9537500000001,1860.13625,0.001,19.0,Sin errores,Sin errores,25337.76
343,2015-03-27,2015,3,201503,2,42963,1600.47,2,1284.13625,1986.44375,0.001,20.0,Sin errores,Sin errores,3200.94
344,2015-03-27,2015,3,201503,12,42964,1945.45,10,1591.7599999999998,2466.2900000000004,0.001,21.875,Sin errores,Sin errores,19454.5
345,2015-03-27,2015,3,201503,7,42965,1739.51,20,1252.1412499999997,1958.5587500000001,0.001,20.5,Sin errores,Sin errores,34790.2
346,2015-03-27,2015,3,201503,8,42966,2077.8,4,1935.195,2938.005,0.001,18.5,Sin errores,Sin errores,8311.2
347,2015-03-27,2015,3,201503,4,42971,1889.59,12,1549.0924999999997,2320.0475,0.001,20.625,Sin errores,Sin errores,22675.079999999998
348,2015-03-27,2015,3,201503,6,42972,1928.17,8,1485.76625,2363.5437500000007,0.001,21.375,Sin errores,Sin errores,15425.36
349,2015-03-27,2015,3,201503,11,43028,569.54,7,568.7624999999999,770.8575,0.001,15.875,Sin errores,Sin errores,3986.7799999999997
350,2015-03-27,2015,3,201503,12,43029,847.99,8,652.2812499999998,917.3387500000001,0.001,29.5,Sin errores,Sin errores,6783.92
351,2015-03-27,2015,3,201503,6,43031,817.25,22,665.9012499999999,1018.8887500000001,0.001,22.25,Sin errores,Sin errores,17979.5
352,2015-03-27,2015,3,201503,6,43034,769.77,6,563.7774999999999,826.7124999999999,0.001,19.0,Sin errores,Sin errores,4618.62
353,2015-03-27,2015,3,201503,13,43035,706.4,4,680.9100000000001,917.3699999999999,0.001,18.0,Sin errores,Sin errores,2825.6
354,2015-03-27,2015,3,201503,4,43036,489.45,10,424.4225,622.2275000000001,0.001,16.5,Sin errores,Sin errores,4894.5
355,2015-03-27,2015,3,201503,6,43037,878.26,2,653.03875,959.7512499999999,0.001,20.5,Sin errores,Sin errores,1756.52
356,2015-03-27,2015,3,201503,2,43039,515.78,9,421.3812499999999,696.69875,0.001,17.5,Sin errores,Sin errores,4642.0199999999995
357,2015-03-27,2015,3,201503,13,43041,602.23,24,378.72375000000005,690.11625,0.001,22.0,Sin errores,Outlier,14453.52
358,2015-03-27,2015,3,201503,5,43042,851.32,8,640.8612499999998,930.9087500000002,0.001,17.875,Sin errores,Sin errores,6810.56
359,2015-03-27,2015,3,201503,12,43043,789.05,3,607.375,954.565,0.001,24.375,Sin errores,Sin errores,2367.1499999999996
360,2015-03-27,2015,3,201503,11,42816,952.91,16,666.54,1090.56,0.001,17.75,Sin errores,Sin errores,15246.56
361,2015-03-27,2015,3,201503,13,42817,624.25,5,452.1425,718.2575000000002,0.001,23.0,Sin errores,Sin errores,3121.25
362,2015-03-27,2015,3,201503,10,42818,1364.59,8,1071.85,1733.29,0.001,20.5,Sin errores,Sin errores,10916.72
363,2015-03-27,2015,3,201503,5,42820,455.73,6,364.115,550.895,0.001,15.25,Sin errores,Sin errores,2734.38
364,2015-03-27,2015,3,201503,2,42822,604.41,6,460.6700000000002,672.5899999999998,0.001,14.5,Sin errores,Sin errores,3626.46
365,2015-03-27,2015,3,201503,6,42823,672.12,3,506.2787500000002,702.2612499999998,0.001,17.5,Sin errores,Sin errores,2016.3600000000001
366,2015-03-27,2015,3,201503,11,42824,394.37,9,292.46500000000003,497.18499999999995,0.001,22.0,Sin errores,Sin errores,3549.33
367,2015-03-27,2015,3,201503,13,42826,369.73,9,277.46500000000003,461.995,0.001,17.0,Sin errores,Sin errores,3327.57
368,2015-03-27,2015,3,201503,13,42828,586.04,6,557.0362500000001,710.0137500000001,0.001,16.0,Sin errores,Sin errores,3516.24
369,2015-03-27,2015,3,201503,3,42829,684.52,11,472.72499999999997,784.395,0.001,12.5,Sin errores,Sin errores,7529.719999999999
370,2015-03-27,2015,3,201503,12,42831,28465.0,3,183.495,319.84499999999997,0.001,16.875,Outlier,Sin errores,85395.0
371,2015-03-27,2015,3,201503,4,42848,980.42,5,877.5099999999999,1292.17,0.001,20.0,Sin errores,Sin errores,4902.099999999999
372,2015-03-27,2015,3,201503,2,42849,1229.41,5,817.5525000000002,1299.9074999999998,0.001,16.5,Sin errores,Sin errores,6147.05
